answer,task_FEB,group_crl1_tr2_tr3,Text_A1_K2_G3,AKG,clues_per_text,traps_per_text,FNc_inst,FNRc_inst,FPRt_inst,clues_div_traps,text_length,completed_in_minutes,quiz_attempts_left,test_attempts_done,weekday,daytime,hlt_words,FNc,FPt,FPe,FNRc,FPRt,FPRe,hlt_symbols,clue_precision,clue_recall,trap_precision,trap_recall,FPR_words,FNR_words,FP_words,FN_words,clue_count,FPt_inst,groupId_or_goBefore,,clue_1,clue_2,clue_3,clue_4,clue_5,clue_6,clue_7,clue_8,clue_9,clue_10,clue_11,clue_12,clue_13,clue_14,clue_15,clue_16,trap_1,trap_2,trap_3,trap_4,trap_5,trap_6,trap_7,empty
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.215983333,2,1,3,13,36,0,0,4,0,0,0.003565062,0.03267589,0,0,0,1,0.000891266,0,1,0,15,0,jDFEtmjW3E4WqPer6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.232833333,2,2,4,19,213,0,0,179,0,0,0.159536542,0.186340889,0,0,0,1,0.159536542,0,179,0,15,0,9wh7htN8of2vqQqzR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,2.2466,2,1,5,16,229,0,8,192,0,0.347826087,0.14964926,0.176794872,0.568306011,1,0.139344262,0.32278481,0.153022188,0,200,0,15,0,2peTNFHkzM6J8mrce,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,2.267133333,2,1,2,21,213,0,0,179,0,0,0.159536542,0.186340889,0,0,0,1,0.159536542,0,179,0,16,2,gn7ECDgCeYhBcpNyt,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,2.309466667,2,2,4,11,34,0,0,5,0,0,0.004456328,0.031939947,0,0,0,1,0.000891266,0,1,0,13,0,CWZDAiiLuDmWziuFz,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,4,0.25,0,5.333333333,7294,2.336133333,2,2,3,12,39,2,4,6,0.060606061,0.571428571,0.004909984,0.036199095,0.786764706,0.934497817,0.084558824,0.534883721,0.006509357,0.060606061,8,2,12,0,h3xhJnp83aG7c5QiZ,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,2.363416667,2,1,1,17,204,2,5,168,0.060606061,0.714285714,0.137479542,0.171945701,0.768382353,0.912663755,0.117647059,0.744186047,0.140764849,0.060606061,173,2,15,0,vgJyoNpgfgNx53z4A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.390016667,2,1,1,18,117,0,0,85,0,0,0.075757576,0.104062408,0,0,0,1,0.073975045,0,83,0,15,0,GqFXE2jXasBfp7kPt,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,2,0.125,0,5.333333333,7294,2.459483333,2,2,7,15,36,0,0,3,0,0,0.002454992,0.03277115,0.841911765,1,0,0,0.002441009,0,3,0,14,0,ZqRv8SqcecWLXsF3H,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,2.471133333,2,1,5,9,67,1,6,39,0.033333333,0.260869565,0.030397506,0.052307692,0.568306011,1,0.101092896,0.234177215,0.029839327,0.033333333,39,1,15,0,GhynPpH5ANCLLRKxa,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,2.47875,1,1,3,13,40,0,4,13,0,0.173913043,0.010132502,0.032692308,0.540983607,0.951923077,0.101092896,0.234177215,0.010711553,0.066666667,14,2,15,0,BurW8Fj65bAPL4Sqh,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0,1,3,1,Andorra,13,6,-2,-0.153846154,0.166666667,2.166666667,7805,2.4997,1,1,4,21,273,0,22,222,0,0.956521739,0.173031956,0.211410256,0.568306011,1,0.407103825,0.943037975,0.18668707,0,244,0,15,1,Z6F9HbZuRDXNzvMR5,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,0,0,0.666666667,5.333333333,7294,2.501883333,2,1,7,15,35,0,0,2,0,0,0.001636661,0.031674208,0.841911765,1,0,0,0.001627339,0,2,0,16,2,X3xcaDMvvd6sWdYLY,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0.333333333,5.333333333,7294,2.572683333,2,1,5,19,40,0,4,3,0,0.571428571,0.002454992,0.035650624,0.841911765,1,0.084558824,0.534883721,0.005695688,0,7,0,15,1,JmZEN8Rs3pvTZ8CGb,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,2.600166667,2,1,7,15,210,0,6,175,0,0.260869565,0.136399065,0.163974359,0.568306011,1,0.101092896,0.234177215,0.139250191,0,182,0,14,0,yAoeKiQz7feSJAnnr,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,3,Gastein,15,0,0,0,0,15,6796,2.60805,2,1,5,10,32,4,0,6,0.114285714,0,0.005347594,0.029437739,0,0,0,1,0.000891266,0.114285714,1,4,15,0,FEQagyEMmbR4x2eZZ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,2.712833333,2,1,5,16,202,0,6,170,0,0.260869565,0.132501949,0.155128205,0.568306011,1,0.101092896,0.234177215,0.133129304,0,174,0,13,2,i9ThAKWvkfRayt9FK,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,3,2,Kitzbuel,16,3,0,0,0.666666667,5.333333333,7294,2.767916667,2,1,5,13,131,4,2,100,0.121212121,0.285714286,0.081833061,0.114081996,0.746323529,0.886462882,0.044117647,0.279069767,0.082994304,0.121212121,102,4,16,2,SHX75qtfaZuYCmqyX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7
0,1,3,1,Andorra,13,6,1,0.076923077,0.333333333,2.166666667,7805,2.7767,2,1,3,13,210,0,4,178,0,0.173913043,0.138737334,0.164358974,0.568306011,1,0.071038251,0.164556962,0.139250191,0,182,0,12,2,e5EjbXeuur4QDm97X,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,3,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,2.812516667,2,1,5,13,211,0,6,176,0,0.260869565,0.137178488,0.161282051,0.568306011,1,0.095628415,0.221518987,0.140015302,0,183,0,14,0,rYpjKfAApbSNS84md,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4
1,1,3,1,Andorra,13,6,-3,-0.230769231,0.333333333,2.166666667,7805,2.831666667,2,1,4,21,102,0,8,72,0,0.347826087,0.056118472,0.079358974,0.568306011,1,0.139344262,0.32278481,0.055853099,0,73,0,16,2,BBQiHAGeFv2DMzsYG,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,2.835216667,2,1,2,19,189,0,8,154,0,0.347826087,0.120031177,0.148717949,0.568306011,1,0.139344262,0.32278481,0.123182862,0,161,0,15,0,hg8ybJRcXEkqise69,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,2.856116667,2,1,5,18,37,0,2,3,0,0.285714286,0.002454992,0.033045386,0.841911765,1,0.073529412,0.465116279,0.003254679,0,4,0,15,0,QGLFnwpeZyuSHjkt9,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,2.870183333,2,1,3,12,44,1,0,13,0.028571429,0,0.011586453,0.039593759,0,0,0,1,0.008912656,0.028571429,10,1,15,0,d5jtQwZdvTSvbYvCp,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,0,0,0.333333333,5.333333333,7294,2.879716667,2,1,5,8,242,0,7,201,0,1,0.164484452,0.205128205,0.841911765,1,0.158088235,1,0.170056957,0,209,0,16,1,N8ytRimQBkDAS9kFf,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,-3,-0.230769231,0.166666667,2.166666667,7805,2.9146,2,1,7,18,54,0,20,10,0,0.869565217,0.007794232,0.042820513,0.568306011,1,0.368852459,0.85443038,0.022188217,0,29,0,16,1,Whjhai9xQ9HKNGtCr,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,3.01685,2,1,5,14,230,0,8,193,0,0.347826087,0.150428683,0.176282051,0.568306011,1,0.139344262,0.32278481,0.15455241,0,202,0,13,2,auE9arG4xgAbqFn4j,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,3.16515,2,1,4,22,36,0,0,4,0,0,0.003565062,0.032823079,0,0,0,1,0.000891266,0,1,0,15,0,i8JzZH6xqsQj53niG,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-2,-0.153846154,0.166666667,2.166666667,7805,3.173483333,2,1,3,11,273,0,9,234,0,0.391304348,0.182385035,0.208205128,0.568306011,1,0.163934426,0.379746835,0.187452181,0,245,0,15,1,xYwJv48XGEvZmMRYf,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,3.18305,2,1,2,19,221,0,0,188,0,0,0.167557932,0.192228437,0,0,0,1,0.166666667,0,187,0,13,1,pn3vfgPrKiuaG3QoE,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1,1,3,1,Andorra,13,6,-3,-0.230769231,0.333333333,2.166666667,7805,3.35435,2,2,3,12,169,0,4,139,0,0.173913043,0.108339829,0.131923077,0.521857923,0.918269231,0.06557377,0.151898734,0.108645754,0,142,0,16,2,JW2nWcxb56Wg7AuBe,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,3.380433333,2,1,3,12,200,0,0,168,0,0,0.14973262,0.176773624,0,0,0,1,0.14973262,0,168,0,15,0,kpkGaCLX4EW5swrwh,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,3.4262,2,1,3,13,213,0,0,179,0,0,0.159536542,0.186488078,0,0,0,1,0.159536542,0,179,0,13,3,vQNYDwDx6CAGTBoCw,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
0,1,3,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,3.481966667,1,2,4,18,273,0,22,221,0,0.956521739,0.172252533,0.210384615,0.568306011,1,0.407103825,0.943037975,0.188217292,0,246,0,14,0,WSm2xofmSACJPfuQb,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0,2.166666667,7805,3.484166667,2,1,2,21,43,0,8,10,0,0.347826087,0.007794232,0.035128205,0.568306011,1,0.139344262,0.32278481,0.010711553,0,14,0,13,0,WpKtzchsh3Qc9FNP7,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,7,0.4375,0.333333333,5.333333333,7294,3.59615,2,1,2,19,37,10,4,11,0.303030303,0.571428571,0.009001637,0.032222679,0.547794118,0.650655022,0.084558824,0.534883721,0.011391375,0.303030303,14,10,9,1,v8EApxnXugkTowRBt,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,3.705416667,1,1,5,12,39,0,6,10,0,0.260869565,0.007794232,0.032179487,0.568306011,1,0.101092896,0.234177215,0.00841622,0,11,0,13,2,FX98hu6tywnvYaBpj,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,3.786083333,2,1,4,11,33,6,0,7,0.171428571,0,0.006238859,0.028701796,0,0,0,1,0.003565062,0.171428571,4,6,16,2,zYPnvtQfcZjqJ8YpH,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3
1,1,3,3,Gastein,15,0,-1,-0.066666667,0,15,6796,3.848,2,2,2,19,213,0,0,179,0,0,0.159536542,0.1861937,0,0,0,1,0.159536542,0,179,0,16,2,esZTDQrrDjHtt9QTz,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3
0,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,3.995366667,2,1,4,20,221,0,0,188,0,0,0.153846154,0.191416427,0.841911765,1,0,0,0.152969894,0,188,0,15,0,DDRm8q6NHaH4jE4pz,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,4.013433333,2,1,5,10,37,2,5,4,0.060606061,0.714285714,0.003273322,0.03277115,0.75,0.890829694,0.117647059,0.744186047,0.006509357,0.060606061,8,2,13,2,d7NpjkRL3GkyXANzo,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,4.038616667,1,2,4,11,33,6,0,7,0.171428571,0,0.006238859,0.028701796,0,0,0,1,0.003565062,0.171428571,4,6,13,2,zYPnvtQfcZjqJ8YpH,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,4,0.25,0,5.333333333,7294,4.041133333,2,1,5,8,38,0,1,5,0,0.142857143,0.004091653,0.035102153,0.841911765,1,0.040441176,0.255813953,0.004068348,0,5,0,12,0,ZSpLeSyhTsmMfPyCa,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,4.156283333,2,1,5,10,39,0,6,11,0,0.260869565,0.008573655,0.032179487,0.568306011,1,0.101092896,0.234177215,0.009181331,0,12,0,13,2,bKuS5mTpcSgrFcCBk,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,3,1,Andorra,13,6,1,0.076923077,0.333333333,2.166666667,7805,4.159716667,2,2,4,18,42,0,4,13,0,0.173913043,0.010132502,0.032692308,0.568306011,1,0.073770492,0.170886076,0.009946442,0,13,0,12,2,6FFBbx2PGd5fx5RvH,,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1,1,3,2,Kitzbuel,16,3,5,0.3125,0.333333333,5.333333333,7294,4.176033333,2,1,1,18,42,2,4,10,0.060606061,0.571428571,0.008183306,0.039489922,0.786764706,0.934497817,0.084558824,0.534883721,0.008950366,0.060606061,11,2,11,1,HrEz9kGyTCbspKB5a,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,4.187133333,2,2,4,14,36,0,0,6,0,0,0.005347594,0.0338534,0,0,0,1,0.002673797,0,3,0,15,1,zBQGH499qK5GqvM6h,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0.333333333,5.333333333,7294,4.364033333,2,1,4,20,37,4,4,4,0.121212121,0.571428571,0.003273322,0.033593857,0.713235294,0.847161572,0.084558824,0.534883721,0.006509357,0.121212121,8,4,15,1,yBbT87XNFxgXyz4na,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.333333333,2.166666667,7805,4.406066667,1,1,4,18,100,0,6,72,0,0.260869565,0.056118472,0.078076923,0.568306011,1,0.101092896,0.234177215,0.054322877,0,71,0,13,2,zuTX7yRNN7njcbikP,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,4.580616667,1,2,5,13,202,0,8,167,0,0.347826087,0.130163679,0.156410256,0.568306011,1,0.139344262,0.32278481,0.133129304,0,174,0,15,0,SfxLCQ4HiH2Mh8JWn,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,3,0.2,0,15,6796,4.7016,2,1,4,15,143,4,0,122,0.114285714,0,0.108734403,0.125404769,0,0,0,1,0.108734403,0.114285714,122,4,12,3,9RXCXbhhX7uPv3YPv,,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
1,1,3,2,Kitzbuel,16,3,4,0.25,0,5.333333333,7294,4.832016667,2,1,1,11,47,0,7,12,0,1,0.009819967,0.042917866,0.841911765,1,0.158088235,1,0.011391375,0,14,0,12,0,6X86FZeJFcvAAnZXJ,,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
0,1,3,1,Andorra,13,6,5,0.384615385,0,2.166666667,7805,4.90625,2,1,2,19,274,0,9,235,0,0.391304348,0.183164458,0.208589744,0.568306011,1,0.163934426,0.379746835,0.188217292,0,246,0,8,0,yKxfqijZc3iGEwYPk,,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,4.912366667,2,1,5,15,44,2,7,8,0.060606061,1,0.006546645,0.039215686,0.797794118,0.947598253,0.158088235,1,0.010577705,0.060606061,13,2,13,3,wkXcudhBCgyPnxHvk,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,3,1,Andorra,13,6,0,0,0.166666667,2.166666667,7805,4.957466667,2,1,5,15,39,0,6,10,0,0.260869565,0.007794232,0.031666667,0.568306011,1,0.101092896,0.234177215,0.007651109,0,10,0,13,1,W84joXKTtbBRDkC4E,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,5.03225,2,2,1,8,29,0,0,4,0,0,0.003565062,0.025610833,0,0,0,1,0.000891266,0,1,0,13,4,zPMYcFTJsnim53eyd,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,1,5.333333333,7294,5.033466667,2,1,2,19,197,2,4,163,0.060606061,0.571428571,0.133387889,0.165912519,0.786764706,0.934497817,0.084558824,0.534883721,0.135069162,0.060606061,166,2,15,3,NFmGtC8iKjcKuBmSM,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,5.10465,2,1,1,18,36,0,5,3,0,0.714285714,0.002454992,0.031674208,0.727941176,0.864628821,0.117647059,0.744186047,0.005695688,0,7,0,13,2,epXa7uNoTuM84xgHx,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,3,1,Andorra,13,6,0,0,0.5,2.166666667,7805,5.21555,2,1,4,18,100,0,6,72,0,0.260869565,0.056118472,0.078076923,0.568306011,1,0.101092896,0.234177215,0.054322877,0,71,0,13,3,zuTX7yRNN7njcbikP,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
1,1,3,2,Kitzbuel,16,3,4,0.25,0.666666667,5.333333333,7294,5.31725,1,2,4,20,223,0,4,186,0,0.571428571,0.152209493,0.193610311,0.841911765,1,0.084558824,0.534883721,0.154597234,0,190,0,12,2,ADZNMjDy4a2wAAcXE,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,1.333333333,5.333333333,7294,5.326216667,2,1,5,10,35,2,4,3,0.060606061,0.571428571,0.002454992,0.030028795,0.716911765,0.851528384,0.084558824,0.534883721,0.004882018,0.060606061,6,2,13,4,EqtK9HJpNJ5hg8CcD,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1,1,3,2,Kitzbuel,16,3,0,0,0,5.333333333,7294,5.348,2,1,1,18,204,2,5,168,0.060606061,0.714285714,0.137479542,0.171945701,0.768382353,0.912663755,0.117647059,0.744186047,0.140764849,0.060606061,173,2,16,0,vgJyoNpgfgNx53z4A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,0,0,0,15,6796,5.4405,2,1,7,18,36,0,0,4,0,0,0.003565062,0.033117457,0,0,0,1,0.000891266,0,1,0,15,2,BobNSWtuQ9ZMwCA6A,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1,1,3,3,Gastein,15,0,0,0,0,15,6796,5.485516667,2,1,4,18,34,0,0,10,0,0,0.008912656,0.030909626,0,0,0,1,0.005347594,0,6,0,15,2,a5REPQ7ipgXP9WLDa,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,5.589416667,1,1,2,23,213,2,4,180,0.060606061,0.571428571,0.147299509,0.182229535,0.768382353,0.912663755,0.084558824,0.534883721,0.148087876,0.060606061,182,2,15,0,MYMWtfuuDGXhFHFM6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,Andorra,13,6,0,0,0.666666667,2.166666667,7805,5.642633333,2,1,7,15,230,0,8,192,0,0.347826087,0.14964926,0.176923077,0.568306011,1,0.139344262,0.32278481,0.15455241,0,202,0,13,4,uKDeokxLL5QkdsBY7,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1,3,3,Gastein,15,0,2,0.133333333,0,15,6796,5.75055,2,1,5,12,197,0,0,170,0,0,0.151515152,0.170297321,0,0,0,1,0.151515152,0,170,0,13,2,E9ZtoJTtrQHEZY4wc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,3,3,Gastein,15,0,1,0.066666667,0,15,6796,5.80155,2,1,3,13,36,0,0,4,0,0,0.003565062,0.03267589,0,0,0,1,0.000891266,0,1,0,14,1,jDFEtmjW3E4WqPer6,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,0,0,0.5,2.166666667,7805,5.823016667,2,1,1,17,223,0,8,185,0,0.347826087,0.144193297,0.170641026,0.568306011,1,0.139344262,0.32278481,0.149196634,0,195,0,13,3,np8tBxn5SMjAaHnSZ,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1
0,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,5.873833333,2,1,1,18,44,0,7,7,0,1,0.005728314,0.037981626,0.841911765,1,0.158088235,1,0.008950366,0,11,0,15,0,6cmChCEGSi8hvpM6Y,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,5.954733333,2,1,4,18,35,2,4,6,0.060606061,0.571428571,0.004909984,0.031262855,0.716911765,0.851528384,0.084558824,0.534883721,0.004882018,0.060606061,6,2,15,0,CjtyPgsdMCRJjCfXj,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,3,1,Andorra,13,6,-3,-0.230769231,0.333333333,2.166666667,7805,5.974683333,2,1,2,21,248,0,8,211,0,0.347826087,0.164458301,0.191794872,0.568306011,1,0.139344262,0.32278481,0.168324407,0,220,0,16,2,dW4Syf5s7jmkdzy2L,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,3,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,6.016633333,2,1,5,18,37,0,2,3,0,0.285714286,0.002454992,0.033045386,0.841911765,1,0.073529412,0.465116279,0.003254679,0,4,0,13,3,QGLFnwpeZyuSHjkt9,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
0,1,3,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,6.125666667,2,1,2,23,252,0,8,214,0,0.347826087,0.166796571,0.193333333,0.568306011,1,0.139344262,0.32278481,0.17061974,0,223,0,14,0,t3PhetYAZzEc6sMTm,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,3,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,6.16075,2,1,5,17,37,0,3,5,0,0.428571429,0.004091653,0.032634033,0.794117647,0.943231441,0.073529412,0.465116279,0.004882018,0,6,0,15,0,zzmFhLTqb4a9ZAP87,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,3,Gastein,15,0,3,0.2,0,15,6796,6.2327,2,1,7,19,213,0,0,180,0,0,0.160427807,0.186635266,0,0,0,1,0.159536542,0,179,0,12,0,EHggPH5R6YNtevc6S,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
